"","id","host_id","host_location","host_response_time","host_response_rate","host_is_superhost","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","zipcode","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","daily_price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","availability_30","availability_60","availability_90","availability_365","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","TV","WiFi","Air_Condition","Wheelchair_accessible","Kitchen","Breakfast","Elevator","Heating","Washer","Iron","Host_greets_you","Paid_parking_on_premises","Luggage_dropoff_allowed","Long_term_stays_allowed","Doorman","Pets_allowed","Smoking_allowed","Suitable_for_events","24_hour_check_in"
"6082","10594586",10288836,"1","1",57,"0",2,"1","1","6",20143,45.44468,9.15586,"Entire home/apt",4,3,1,2,"1",100,48,1,2,25,2,30,60,90,365,1,80,10,6,10,10,8,10,"0","1","0","0","1","0","1","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0"
"6083","10649050",3656957,"1","1",57,"0",3,"1","1","6",20143,45.44804,9.16192,"Entire home/apt",4,3,1,2,"1",75,1,3,2,20,2,0,0,0,0,33,94,10,10,10,9,10,9,"0","1","0","0","0","1","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0"
"6084","10693519",25731260,"1","0",27,"0",3,"1","1","6",20144,45.448,9.14704,"Entire home/apt",2,5,1,1,"1",250,1,69,1,0,2,29,59,89,364,1,100,10,10,10,10,8,10,"0","1","0","0","1","1","1","0","1","0","0","1","0","1","0","0","0","0","1","1","0","1","1"
"6085","10697023",3718550,"1","1",57,"0",4,"1","1","6",20146,45.45243,9.14703,"Entire home/apt",4,3,1,2,"2",30,56,69,1,0,3,0,0,0,0,37,88,9,10,10,9,9,9,"0","1","0","0","0","1","0","0","1","0","1","1","1","1","1","0","1","1","1","0","0","0","0"
"6086","10734995",55494209,"1","1",57,"0",1,"1","1","6",20144,45.45297,9.16779,"Entire home/apt",4,3,1,1,"1",66,48,45,3,15,2,11,29,59,334,52,92,10,9,10,10,10,9,"0","1","0","0","1","1","1","0","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0"
"6087","10739495",55518782,"1","1",57,"1",1,"1","1","6",20144,45.45239,9.17085,"Entire home/apt",2,3,1,1,"1",70,1,30,1,0,2,9,38,57,57,112,97,10,10,10,10,10,10,"1","0","0","0","1","1","0","0","1","0","0","1","1","1","1","1","0","1","0","0","0","0","0"
"6088","10753964",29628194,"1","1",57,"0",4,"1","1","6",20144,45.45257,9.17402,"Entire home/apt",4,3,1,2,"1",97,48,45,2,10,2,0,0,0,0,34,96,10,9,10,10,10,9,"1","1","0","0","1","1","1","0","0","0","0","1","0","1","1","0","1","1","0","0","0","0","1"
"6089","10896537",25580680,"1","1",57,"0",14,"1","1","6",20147,45.45467,9.12561,"Entire home/apt",5,3,2,3,"1",55,1,1,4,10,1,1,16,37,37,8,83,9,7,8,9,9,8,"1","1","0","0","0","1","1","0","1","0","1","1","1","1","0","0","1","0","1","0","1","1","0"
"6090","10923513",33795312,"1","1",57,"1",6,"1","1","6",20142,45.41571,9.16294,"Entire home/apt",5,3,2,4,"1",115,1,30,1,0,1,27,57,87,362,17,93,10,10,9,9,9,9,"1","1","0","0","1","1","1","0","1","0","0","1","0","1","1","0","0","1","0","0","0","0","0"
"6091","10979981",55104376,"1","1",57,"0",1,"1","1","6",20143,45.45087,9.17658,"Entire home/apt",4,3,1,4,"1",79,1,1,2,10,3,21,27,27,219,52,97,10,9,10,10,10,10,"1","1","0","0","1","1","1","0","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0"
"6092","11107957",17146474,"1","1",54,"0",10,"1","1","6",20144,45.4549,9.16685,"Entire home/apt",4,3,2,3,"1",69,31,57,2,25,1,21,44,69,344,119,87,9,9,9,9,10,9,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","0","0","0","0","0","0","0","1","0"
"6093","11120190",30583691,"1","1",57,"0",1,"1","1","6",20143,45.44401,9.15604,"Entire home/apt",4,3,2,2,"2",75,1,51,2,10,1,0,29,59,59,2,100,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0"
"6094","11160713",15734351,"1","0",1,"0",1,"1","1","6",20143,45.44369,9.15403,"Entire home/apt",2,3,0,1,"1",42,1,38,1,15,6,23,53,83,358,2,100,10,10,10,10,10,10,"0","1","0","0","1","0","1","0","1","0","1","1","1","1","0","0","0","0","1","0","0","0","0"
"6095","11195966",29620925,"1","0",1,"0",3,"1","0","6",20143,45.44373,9.15251,"Entire home/apt",4,5,2,2,"1",300,1,1,1,0,7,30,60,90,365,9,87,9,8,10,10,9,9,"0","1","0","0","1","1","0","0","1","0","0","0","1","0","1","1","1","1","0","0","0","0","0"
"6096","11199295",6664596,"1","1",57,"0",4,"1","0","6",20144,45.45198,9.17293,"Entire home/apt",7,5,3,3,"1",158,56,5,3,22,1,14,39,48,310,82,93,9,9,10,10,10,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","1","1","1","1","0","1","1"
"6097","11258369",58757080,"1","1",57,"1",1,"1","0","6",20146,45.46528,9.13714,"Entire home/apt",4,3,2,3,"1",90,1,69,2,15,2,20,50,80,260,25,98,10,10,10,10,9,9,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
"6098","11388752",4120964,"1","1",57,"0",3,"1","0","6",20144,45.45547,9.1586,"Entire home/apt",3,3,1,2,"1",57,13,45,2,15,2,12,32,32,240,24,92,10,9,10,10,9,9,"0","1","0","0","1","1","0","0","1","1","0","1","1","1","1","1","1","1","0","0","0","0","0"
"6099","11409945",59749522,"1","0",57,"0",1,"1","0","6",20147,45.4623,9.13346,"Entire home/apt",4,3,1,2,"1",55,48,45,1,10,2,28,58,88,363,20,94,10,10,10,9,9,9,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","1","1","0","1","1","0","0","0","0"
"6100","11455310",23056113,"0","1",57,"0",1,"1","0","6",20146,45.44748,9.14369,"Entire home/apt",2,3,1,1,"1",41,13,1,1,0,3,3,9,9,12,41,96,10,9,10,10,9,10,"0","1","0","0","1","1","1","0","1","1","1","1","1","1","0","0","1","1","1","0","0","0","0"
"6101","11486051",1473408,"1","1",57,"1",1,"1","1","6",20144,45.45501,9.16895,"Entire home/apt",2,3,1,1,"1",98,91,51,1,0,2,10,40,70,160,86,97,10,10,10,10,10,9,"1","1","0","0","1","1","0","0","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0"
"6102","11490424",21041708,"1","1",57,"0",8,"1","1","6",20144,45.45404,9.17043,"Entire home/apt",4,3,1,4,"1",49,1,45,1,25,1,30,60,90,365,1,100,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","1","0","1","1","1","1","0","1","0","1","0","0","0","1"
"6103","11508597",60634861,"1","1",57,"1",1,"1","1","6",20144,45.45438,9.16391,"Entire home/apt",5,5,3,4,"1",250,1,1,1,0,2,23,36,56,317,61,100,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","1","0","1","0","0","0","1"
"6104","11518676",10327196,"1","1",57,"1",3,"1","1","6",20146,45.45241,9.14673,"Entire home/apt",2,3,1,1,"1",40,71,57,1,15,2,0,0,0,192,16,100,10,10,10,10,9,10,"0","1","0","0","1","1","0","0","1","0","1","1","0","1","1","0","1","1","1","0","0","0","1"
"6105","11577831",61202992,"1","1",57,"1",1,"1","0","6",20143,45.45019,9.17533,"Entire home/apt",5,3,2,4,"1",65,105,63,2,30,2,12,30,38,118,121,100,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0"
"6106","11580051",61218552,"1","1",47,"0",1,"1","0","6",20143,45.44524,9.15056,"Entire home/apt",3,3,1,1,"1",36,1,20,2,10,2,1,8,24,275,133,91,10,10,9,10,9,9,"1","0","0","0","1","1","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"6107","11586965",61256540,"1","1",57,"0",1,"1","1","6",20144,45.45188,9.15715,"Entire home/apt",2,3,0,2,"2",110,13,69,1,25,3,0,0,12,12,24,98,10,10,10,10,10,9,"1","0","0","0","1","1","1","0","1","1","1","1","0","1","1","0","1","0","1","0","0","0","0"
"6108","11614321",61493819,"1","1",57,"0",1,"1","0","6",20142,45.44169,9.13385,"Entire home/apt",2,3,1,1,"1",95,1,1,1,0,1,0,0,0,0,2,100,10,10,10,10,10,10,"0","1","0","0","1","0","0","0","1","0","1","1","1","0","0","0","0","0","1","0","0","0","0"
"6109","11686949",24659123,"1","1",57,"0",3,"1","1","6",20146,45.4578,9.14856,"Entire home/apt",4,3,2,2,"1",50,1,30,2,20,7,29,44,44,246,5,92,10,10,10,10,10,9,"0","1","0","0","1","1","0","0","1","0","1","1","1","1","1","0","1","1","0","0","0","0","0"
"6110","11692713",22767968,"1","0",14,"0",3,"1","1","6",20142,45.4412,9.17088,"Entire home/apt",4,3,1,2,"1",70,13,1,2,10,1,2,11,40,315,12,100,10,10,10,10,10,10,"0","1","0","0","0","1","0","0","1","0","0","1","1","1","0","1","0","1","0","1","0","0","0"
"6111","11750611",27048610,"1","1",57,"0",33,"1","1","6",20144,45.45329,9.16594,"Entire home/apt",6,5,3,5,"1",200,105,69,1,0,2,3,14,28,98,58,89,9,9,10,10,9,9,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0"
"6112","11756390",20354728,"1","0",57,"0",2,"1","1","6",20144,45.45617,9.16715,"Entire home/apt",4,3,1,2,"1",74,48,51,2,20,6,10,31,40,130,8,85,9,9,10,9,9,8,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","0","0","1","0","0","0","0"
"6113","11764233",30490008,"1","1",57,"1",2,"1","1","6",20144,45.45575,9.16135,"Entire home/apt",2,3,1,1,"1",69,13,51,1,0,5,0,2,19,19,24,97,10,9,10,10,10,9,"0","1","0","0","1","1","1","0","1","0","0","1","1","1","1","1","0","1","0","0","0","0","0"
"6114","11766998",21041708,"1","1",57,"0",8,"1","1","6",20144,45.45392,9.1704,"Entire home/apt",4,3,1,3,"1",49,1,45,1,30,1,30,60,90,365,1,100,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","1","0","1","0","1","1","0","1","0","1","0","0","1","1"
"6115","11767628",21041708,"1","1",57,"0",8,"1","1","6",20144,45.45211,9.17083,"Entire home/apt",4,3,1,3,"1",49,1,45,1,30,1,30,60,90,365,1,100,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","1","0","1","0","1","1","0","1","0","1","0","0","1","1"
"6116","11807013",4417813,"1","1",56,"0",99,"1","1","6",20143,45.4467,9.16226,"Entire home/apt",4,3,1,3,"1",75,66,80,2,20,20,11,30,30,94,4,85,10,10,8,10,9,8,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","1","0","0","1","0","1","0","0","1"
"6117","11858905",4747183,"1","1",57,"0",1,"1","1","6",20143,45.44596,9.16407,"Entire home/apt",3,3,1,2,"1",55,91,45,2,20,2,27,57,87,87,49,87,9,9,9,10,9,9,"0","1","0","0","1","1","1","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0"
"6118","11864578",61757311,"1","1",57,"0",2,"1","0","6",20143,45.45028,9.17544,"Entire home/apt",4,3,1,2,"1",150,1,1,1,0,1,4,4,4,227,13,74,8,7,9,9,10,7,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6119","11873365",39177201,"1","0",57,"0",1,"1","0","6",20146,45.44977,9.13825,"Entire home/apt",4,3,1,1,"1",60,91,45,2,20,2,0,0,0,223,8,83,9,8,10,9,9,8,"0","1","0","0","1","0","0","0","1","0","0","1","1","1","0","0","0","1","0","0","0","0","0"
"6120","11883148",30115626,"1","1",57,"1",3,"1","0","6",20143,45.44119,9.15036,"Entire home/apt",5,3,1,3,"1",58,48,57,2,25,1,0,10,40,314,33,90,9,9,10,10,8,9,"1","1","0","0","1","1","1","0","1","1","1","1","1","1","1","0","0","1","1","1","0","0","0"
"6121","11930551",3771702,"1","1",57,"0",1,"1","0","6",20144,45.45213,9.17376,"Entire home/apt",3,3,1,1,"1",60,1,69,1,0,30,27,57,87,362,1,20,6,6,10,6,10,6,"1","1","0","0","1","1","1","0","1","0","0","1","1","0","1","1","0","1","0","0","0","0","0"
"6122","11941672",33101529,"1","1",57,"1",2,"1","1","6",20146,45.46167,9.14277,"Entire home/apt",5,3,2,3,"1",90,1,69,1,35,1,24,35,65,243,49,98,10,10,10,10,10,10,"1","1","0","0","1","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"6123","11966212",37477121,"1","1",57,"0",2,"1","1","6",20144,45.44915,9.15054,"Entire home/apt",4,5,2,3,"1",190,1,69,1,0,2,30,60,90,365,5,100,10,10,10,10,10,10,"0","1","0","0","1","1","1","1","1","0","1","1","1","0","0","0","0","0","1","0","0","0","0"
"6124","11968647",12981460,"1","1",33,"0",2,"1","0","6",20144,45.45425,9.15771,"Entire home/apt",3,3,1,2,"1",150,1,45,2,35,5,29,59,89,364,1,100,10,10,10,10,10,10,"0","1","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"6125","12000274",1851914,"0","1",57,"0",3,"1","1","6",20144,45.45398,9.16579,"Entire home/apt",4,3,2,2,"1",80,56,3,1,0,2,0,0,0,10,9,83,9,8,9,9,9,8,"0","0","0","0","1","1","0","0","1","0","0","1","1","1","0","0","0","0","0","1","0","0","1"
"6126","12031618",64394531,"1","0",57,"0",1,"1","1","6",20143,45.44812,9.16195,"Entire home/apt",3,3,1,1,"1",100,1,3,1,0,4,28,58,88,178,4,90,10,10,10,10,10,9,"0","1","0","0","1","1","1","1","1","0","1","1","0","0","1","0","1","1","1","0","0","0","0"
"6127","12068606",33855537,"1","1",57,"1",1,"1","1","6",20146,45.45073,9.13815,"Entire home/apt",4,3,1,2,"1",65,1,57,2,20,1,14,41,63,63,40,97,10,10,10,10,9,9,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","0","1","1","1","1","0","0","0","0"
"6128","12079441",31835748,"1","0",57,"0",1,"1","1","6",20144,45.4505,9.15723,"Entire home/apt",4,3,1,2,"1",80,1,3,4,0,4,28,49,50,52,7,100,10,9,10,10,10,10,"0","1","0","0","1","0","0","0","1","0","1","1","1","0","0","0","0","0","1","0","0","0","0"
"6129","12082519",64753541,"1","1",57,"0",1,"1","1","6",20143,45.44975,9.1764,"Entire home/apt",4,3,1,2,"1",37,1,30,1,20,2,0,0,1,69,135,94,10,10,10,10,9,9,"0","1","0","0","1","1","0","0","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0"
"6130","12103809",19508480,"1","1",57,"0",1,"1","1","6",20144,45.45077,9.15373,"Entire home/apt",5,3,1,3,"1",75,31,45,2,20,2,0,0,9,284,15,96,10,10,10,10,9,10,"0","1","0","0","0","1","1","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0"
"6131","12126167",27693585,"1","1",52,"0",410,"1","0","6",20143,45.45009,9.17756,"Entire home/apt",2,3,0,1,"1",103,1,51,2,0,1,22,51,81,163,4,100,10,10,9,10,10,10,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0"
"6132","12130278",65055600,"1","1",57,"0",1,"1","1","6",20146,45.46451,9.14292,"Entire home/apt",2,3,0,2,"1",49,1,30,2,10,2,0,3,16,193,31,88,9,9,9,10,9,9,"0","1","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6133","12167588",4571936,"1","1",57,"0",44,"1","0","6",20144,45.45283,9.17717,"Entire home/apt",2,3,0,1,"2",60,105,100,1,30,2,0,0,0,0,1,100,10,10,10,10,10,10,"0","0","0","0","1","1","1","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"6134","12167889",4571936,"1","1",57,"0",44,"1","0","6",20144,45.45283,9.17575,"Entire home/apt",4,3,1,2,"1",66,105,92,1,20,365,1,1,2,7,1,100,10,10,10,10,10,10,"0","0","0","0","1","1","1","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"6135","12184300",65477283,"1","0",27,"0",1,"1","0","6",20144,45.45301,9.1728,"Entire home/apt",3,3,1,2,"1",80,1,30,2,20,3,28,58,88,363,8,100,10,9,10,10,10,10,"0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6136","12194934",13399009,"1","0",57,"0",1,"1","1","6",20143,45.45287,9.17704,"Entire home/apt",2,3,0,1,"2",63,31,45,1,15,4,0,0,0,203,16,100,10,10,10,10,10,10,"0","0","0","0","1","1","1","0","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0"
"6137","12206461",9239950,"1","0",47,"0",3,"1","1","6",20143,45.43887,9.14668,"Entire home/apt",2,3,1,1,"1",50,13,69,1,20,1,29,59,89,269,2,100,10,9,10,10,10,10,"0","1","0","0","0","1","0","0","1","0","0","1","1","1","1","0","1","0","0","1","1","0","0"
"6138","12207823",65650848,"1","1",57,"1",1,"1","0","6",20143,45.44558,9.16483,"Entire home/apt",2,3,1,1,"1",79,48,1,2,30,1,29,59,89,89,84,94,10,10,10,10,9,9,"0","1","0","0","1","1","1","0","1","0","1","1","0","1","0","0","1","0","0","1","1","0","0"
"6139","12258753",1644199,"1","0",30,"0",2,"1","0","6",20143,45.44918,9.15851,"Entire home/apt",2,3,1,1,"1",65,1,69,2,35,2,16,46,76,166,16,90,9,9,10,10,9,9,"0","0","0","0","1","1","1","0","1","1","1","1","1","1","1","0","0","0","1","1","1","0","1"
"6140","12299129",32149606,"1","1",57,"1",1,"1","1","6",20146,45.44989,9.14656,"Entire home/apt",2,3,1,1,"1",50,1,1,1,0,4,12,32,62,152,15,97,10,9,10,10,8,9,"0","1","0","0","1","0","1","0","1","1","1","1","1","1","0","0","0","0","1","1","1","0","1"
"6141","12349197",29590170,"1","1",57,"0",3,"1","1","6",20143,45.44455,9.15547,"Entire home/apt",4,3,1,2,"1",75,1,57,2,15,5,0,0,0,194,22,94,10,10,10,10,9,9,"1","1","0","0","0","1","0","0","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0"
"6142","12351301",40233596,"1","0",57,"0",1,"1","0","6",20143,45.44763,9.16147,"Entire home/apt",2,3,1,1,"1",150,66,57,1,0,5,27,57,87,362,5,96,10,10,10,10,9,10,"0","1","0","0","1","1","0","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0"
"6143","12362120",19649474,"1","1",57,"1",2,"1","1","6",20143,45.45175,9.17048,"Entire home/apt",5,5,2,5,"1",81,1,57,2,20,4,0,0,0,0,5,84,9,10,10,10,10,9,"1","1","0","0","1","1","0","0","1","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"6144","12426984",20516910,"1","1",57,"1",2,"1","1","6",20144,45.44931,9.1486,"Entire home/apt",2,3,1,1,"1",60,1,30,1,20,2,7,23,23,234,40,99,10,10,10,10,9,10,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","0","0","1","0","0","0","0"
"6145","12565369",41211097,"1","1",57,"0",2,"1","0","6",20143,45.4408,9.13972,"Entire home/apt",4,3,0,2,"1",48,1,51,2,10,2,0,0,9,9,2,100,10,10,10,10,10,10,"0","1","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"6146","12580185",41211097,"1","1",57,"0",2,"1","0","6",20143,45.44329,9.14491,"Entire home/apt",4,3,1,2,"1",50,1,51,2,10,6,25,55,85,199,10,92,9,9,10,10,8,8,"0","1","0","0","1","0","0","0","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0"
"6147","12584136",27048610,"1","1",57,"0",33,"1","1","6",20143,45.43844,9.15857,"Entire home/apt",4,3,1,2,"1",100,66,57,1,0,2,21,38,38,82,11,95,9,10,10,10,9,10,"1","1","0","0","1","1","0","0","1","0","1","1","1","1","1","0","0","1","1","0","0","0","1"
"6148","12614782",6672417,"1","1",57,"0",4,"1","1","6",20144,45.45433,9.16887,"Entire home/apt",6,3,3,3,"1",100,31,67,4,10,2,19,40,40,40,88,90,10,9,9,10,10,9,"1","1","0","0","1","1","1","1","1","0","1","1","1","1","0","0","0","1","1","0","0","0","1"
"6149","12680823",6936308,"1","1",57,"1",1,"1","1","6",20144,45.45217,9.1748,"Entire home/apt",4,3,1,2,"1",130,31,45,2,30,1,22,52,82,172,67,97,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0"
"6150","12692302",16366171,"1","1",55,"0",265,"1","0","6",20152,45.45041,9.10258,"Entire home/apt",4,3,1,2,"1",50,1,63,2,10,2,8,35,62,148,8,90,10,9,10,10,8,9,"1","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0"
"6151","12722614",69175322,"1","1",57,"0",1,"1","1","6",20146,45.45241,9.15062,"Entire home/apt",6,3,2,4,"1",48,1,51,2,15,1,14,42,68,343,133,92,9,10,10,10,9,9,"1","1","0","0","1","1","1","0","1","0","0","1","0","1","1","0","0","0","0","0","0","0","1"
"6152","12788563",69619864,"1","1",57,"1",1,"1","0","6",20144,45.4534,9.17228,"Entire home/apt",3,3,1,2,"1",58,1,20,2,20,1,12,38,66,66,200,94,10,10,10,10,10,9,"1","1","0","0","1","1","1","0","1","1","1","1","1","1","0","0","0","0","1","1","0","0","0"
"6153","12799581",5389440,"1","1",57,"0",3,"1","1","6",20143,45.44542,9.15356,"Entire home/apt",3,3,1,2,"1",90,1,20,1,15,1,0,9,39,314,3,67,8,6,9,9,8,6,"0","1","0","0","1","1","1","0","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0"
"6154","12802781",47925373,"1","1",57,"0",1,"1","0","6",20146,45.46164,9.14458,"Entire home/apt",4,3,1,2,"1",70,1,45,1,10,1,0,0,3,3,5,100,10,10,10,10,9,10,"0","1","0","0","1","1","1","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0"
"6155","12871525",70389751,"1","1",57,"0",0,"1","0","6",20144,45.45622,9.1666,"Entire home/apt",2,3,1,2,"1",145,1,51,1,0,2,30,56,76,76,14,100,10,10,10,10,10,10,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0"
"6156","12924860",43947271,"0","1",57,"1",1,"1","1","6",20143,45.45097,9.17742,"Entire home/apt",2,3,1,1,"1",120,56,69,1,0,2,1,20,20,20,61,99,10,10,10,10,10,10,"0","1","0","0","1","1","1","1","1","0","0","1","1","1","1","0","1","1","0","0","0","0","0"
"6157","13068111",27048610,"1","1",57,"0",33,"1","1","6",20144,45.45571,9.15741,"Entire home/apt",4,3,1,3,"1",100,66,57,2,10,2,0,0,0,0,18,93,10,10,10,10,10,9,"1","1","0","0","1","1","1","0","1","0","1","1","0","1","1","0","0","1","0","0","0","0","0"
"6158","13092179",32114511,"1","1",49,"0",10,"1","0","6",20143,45.44731,9.1769,"Entire home/apt",2,3,0,1,"1",50,1,30,1,0,1,6,6,6,103,157,91,10,9,9,9,10,9,"1","0","0","0","0","1","1","0","1","0","1","1","1","1","1","1","0","0","0","1","0","0","0"
"6159","13143776",68207562,"1","0",57,"0",1,"1","0","6",20143,45.45121,9.17127,"Entire home/apt",3,3,0,2,"1",80,1,45,1,0,2,0,0,0,0,4,95,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","0","1","1","1","1","0","0","0","0","0","1","0","0","0"
"6160","13198850",25384210,"1","0",43,"0",22,"1","1","6",20144,45.45366,9.17134,"Entire home/apt",4,3,1,3,"1",68,1,57,2,20,2,20,44,70,327,11,93,10,10,10,10,10,9,"0","1","0","0","1","1","1","0","1","0","0","1","1","1","1","1","0","1","1","1","0","0","1"
"6161","13228957",8934293,"1","1",57,"0",11,"1","1","6",20143,45.45132,9.17562,"Entire home/apt",2,3,0,1,"1",40,48,92,1,0,10,18,48,60,222,16,91,9,9,10,10,10,9,"0","1","0","0","1","1","0","0","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0"
"6162","13342320",4403580,"1","1",57,"0",24,"1","0","6",20146,45.46513,9.13506,"Entire home/apt",7,5,4,7,"1",150,46,4,4,10,29,0,21,51,326,5,92,9,9,10,9,9,9,"0","1","0","0","1","1","0","0","1","0","1","1","1","1","1","0","0","1","0","1","0","0","0"
"6163","13473918",5399474,"1","1",57,"0",1,"1","0","6",20143,45.44685,9.15506,"Entire home/apt",2,3,1,1,"1",59,1,57,1,0,1,9,39,69,249,44,95,10,9,9,9,9,9,"1","1","0","0","1","1","1","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"6164","13519444",7844269,"1","1",52,"0",12,"1","1","6",20144,45.45271,9.17125,"Entire home/apt",2,3,0,1,"1",60,13,42,2,10,1,21,51,78,81,59,85,9,8,9,9,10,8,"1","1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"6165","13649115",79245927,"1","1",57,"0",2,"1","0","6",20143,45.44614,9.15445,"Entire home/apt",5,5,2,4,"1",70,1,45,1,0,1,13,22,22,22,21,97,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","0","0","1","1","1","1","0","0","0","0","1","0","0","1"
"6166","13652585",43098583,"1","1",57,"1",1,"1","0","6",20144,45.45042,9.1735,"Entire home/apt",2,3,1,1,"2",80,1,30,1,0,2,23,53,78,168,49,99,10,10,10,10,10,10,"0","1","0","0","1","1","1","0","1","1","1","1","1","1","0","0","0","0","0","1","0","0","0"
"6167","13668896",53246870,"1","1",57,"1",1,"1","1","6",20147,45.45759,9.1277,"Entire home/apt",4,3,1,2,"1",50,1,45,2,20,2,14,22,42,228,62,98,10,10,10,10,9,10,"0","1","0","0","1","1","0","0","1","0","1","1","1","1","1","0","1","0","0","0","0","0","0"
"6168","13691331",79782812,"1","1",57,"1",1,"1","0","6",20143,45.45029,9.17656,"Entire home/apt",6,5,2,3,"1",140,48,51,4,15,2,4,17,39,309,94,98,10,10,10,10,9,9,"0","1","0","0","1","1","1","0","1","0","0","1","1","1","1","0","0","1","0","0","0","0","0"
"6169","13756953",5085220,"1","0",23,"0",11,"1","0","6",20144,45.45283,9.17131,"Entire home/apt",3,3,1,3,"1",77,48,1,1,0,7,15,36,36,229,3,87,9,10,10,10,9,8,"0","1","0","0","1","1","1","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0"
"6170","13764085",5043013,"1","1",57,"0",1,"1","1","6",20144,45.45453,9.1702,"Entire home/apt",4,5,2,2,"1",150,1,69,2,50,4,23,53,74,253,15,100,10,10,10,10,10,10,"0","1","0","0","1","1","0","0","1","0","0","1","1","1","1","0","0","0","0","1","0","0","0"
